time,category,command,variant,tx,rx,latency,status,match,meaning,validationMode,transportStatus,note
2026-02-26T13:50:34.482Z,Set brightness level,0xC21F,brightness=99,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 1F C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 63 DA,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 20 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 7A,28,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:34.818Z,Set brightness level,0xC21F,brightness=100,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 1F C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 64 DB,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 20 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 7A,25,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:35.134Z,Query brightness level,0xC21D,Query Current Brightness Value,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 1D C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 00 00 74,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 1E C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 64 DA,3,PASS,PARSED_RANGE,volume=100,PARSED_RANGE,REPLY,
2026-02-26T13:50:35.328Z,Set saturation level,0xC259,saturation=0,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 00 B1,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,43,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:35.681Z,Set saturation level,0xC259,saturation=1,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 01 B2,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:36.034Z,Set saturation level,0xC259,saturation=2,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 02 B3,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:36.390Z,Set saturation level,0xC259,saturation=3,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 03 B4,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:36.748Z,Set saturation level,0xC259,saturation=4,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 04 B5,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:37.100Z,Set saturation level,0xC259,saturation=5,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 05 B6,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,37,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:37.445Z,Set saturation level,0xC259,saturation=6,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 06 B7,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:37.784Z,Set saturation level,0xC259,saturation=7,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 07 B8,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,38,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:38.138Z,Set saturation level,0xC259,saturation=8,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 08 B9,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,48,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:38.486Z,Set saturation level,0xC259,saturation=9,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 09 BA,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:38.844Z,Set saturation level,0xC259,saturation=10,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0A BB,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,43,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:39.195Z,Set saturation level,0xC259,saturation=11,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0B BC,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:39.540Z,Set saturation level,0xC259,saturation=12,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0C BD,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:39.890Z,Set saturation level,0xC259,saturation=13,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0D BE,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:40.246Z,Set saturation level,0xC259,saturation=14,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0E BF,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,42,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:40.597Z,Set saturation level,0xC259,saturation=15,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 0F C0,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,42,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:40.957Z,Set saturation level,0xC259,saturation=16,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 10 C1,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,46,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:41.306Z,Set saturation level,0xC259,saturation=17,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 11 C2,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:41.661Z,Set saturation level,0xC259,saturation=18,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 12 C3,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:42.013Z,Set saturation level,0xC259,saturation=19,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 13 C4,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,38,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:42.373Z,Set saturation level,0xC259,saturation=20,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 14 C5,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,47,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:42.728Z,Set saturation level,0xC259,saturation=21,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 15 C6,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,45,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:43.077Z,Set saturation level,0xC259,saturation=22,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 16 C7,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,38,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:43.438Z,Set saturation level,0xC259,saturation=23,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 17 C8,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,45,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:43.790Z,Set saturation level,0xC259,saturation=24,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 18 C9,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:44.145Z,Set saturation level,0xC259,saturation=25,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 19 CA,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:44.505Z,Set saturation level,0xC259,saturation=26,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1A CB,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,46,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:44.851Z,Set saturation level,0xC259,saturation=27,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1B CC,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:45.207Z,Set saturation level,0xC259,saturation=28,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1C CD,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:45.561Z,Set saturation level,0xC259,saturation=29,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1D CE,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:45.914Z,Set saturation level,0xC259,saturation=30,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1E CF,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:46.257Z,Set saturation level,0xC259,saturation=31,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 1F D0,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:46.611Z,Set saturation level,0xC259,saturation=32,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 20 D1,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,38,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:46.957Z,Set saturation level,0xC259,saturation=33,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 21 D2,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,44,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:47.307Z,Set saturation level,0xC259,saturation=34,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 22 D3,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:47.650Z,Set saturation level,0xC259,saturation=35,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 23 D4,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:47.990Z,Set saturation level,0xC259,saturation=36,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 24 D5,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:48.339Z,Set saturation level,0xC259,saturation=37,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 25 D6,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,43,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:48.701Z,Set saturation level,0xC259,saturation=38,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 26 D7,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,46,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:49.057Z,Set saturation level,0xC259,saturation=39,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 27 D8,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,45,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:49.411Z,Set saturation level,0xC259,saturation=40,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 28 D9,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:49.756Z,Set saturation level,0xC259,saturation=41,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 29 DA,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,43,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:50.112Z,Set saturation level,0xC259,saturation=42,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2A DB,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,42,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:50.466Z,Set saturation level,0xC259,saturation=43,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2B DC,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,40,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:50.824Z,Set saturation level,0xC259,saturation=44,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2C DD,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,44,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:51.179Z,Set saturation level,0xC259,saturation=45,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2D DE,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,42,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:51.538Z,Set saturation level,0xC259,saturation=46,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2E DF,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,46,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:51.886Z,Set saturation level,0xC259,saturation=47,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 2F E0,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,39,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:52.233Z,Set saturation level,0xC259,saturation=48,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 30 E1,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,45,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:52.589Z,Set saturation level,0xC259,saturation=49,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 31 E2,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,48,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:52.940Z,Set saturation level,0xC259,saturation=50,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 32 E3,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,42,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:53.295Z,Set saturation level,0xC259,saturation=51,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 33 E4,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,41,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
2026-02-26T13:50:53.651Z,Set saturation level,0xC259,saturation=52,55 55 55 55 55 55 55 C0 01 03 01 D0 00 D1 59 C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 01 00 34 E5,55 55 55 55 55 55 55 C0 01 03 00 D1 01 D0 5A C2 00 00 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 00 02 00 01 00 B4,44,PASS,EXACT,Reply matches expected template,STRICT_EXACT,REPLY,
